time_stamp	track_id	x_state	y_state	v_state	yaw_state	yaw_rate_state
2170000	9	-0.050441	24.6513	0.31628	4.66982	0.258431
2170000	12	-2.9894	7.5589	0.899437	2.22056	0.373488
2170000	13	-2.9894	7.5589	0.899437	2.22056	0.373488
2170000	16	7.04341	36.1903	18.3653	0.447144	0.0455763
2170000	17	7.04341	36.1903	18.3653	0.447144	0.0455763
2180000	6	-0.0343956	24.6774	0.30369	4.79258	0.25509
2180000	9	-0.0347436	24.677	0.301654	4.79404	0.25535
2180000	12	-3.00258	7.65559	0.838327	2.22914	0.341144
2180000	13	-3.00258	7.65559	0.838327	2.22914	0.341144
2180000	16	8.11858	36.7274	18.3093	0.452911	0.0492151
2180000	17	8.11858	36.7274	18.3093	0.452911	0.0492151
2190000	6	-0.0412945	24.7581	0.270191	4.89406	0.25058
2190000	9	-0.0417464	24.7578	0.267915	4.896	0.250925
2190000	12	-3.01383	7.74946	0.769623	2.24431	0.313063
2190000	13	-3.01383	7.74946	0.769623	2.24431	0.313063
2190000	16	9.28031	37.3096	18.2693	0.459407	0.0520325
2190000	17	9.28031	37.3096	18.2693	0.459407	0.0520325
2200000	6	-0.0420267	24.8487	0.242863	5.02723	0.253474
2200000	9	-0.0426483	24.8486	0.240377	5.02998	0.253988
2200000	12	-3.01653	7.83311	0.692792	2.26271	0.287474
2200000	13	-3.01653	7.83311	0.692792	2.26271	0.287474
2200000	16	10.4978	37.9264	18.2456	0.466528	0.0539794
2200000	17	10.4978	37.9264	18.2456	0.466528	0.0539794
2210000	6	-0.053135	24.9735	0.205068	5.18713	0.260056
2210000	9	-0.0539023	24.9734	0.202341	5.19117	0.260755
2210000	12	-3.01716	7.90899	0.620401	2.28623	0.264648
2210000	13	-3.01716	7.90899	0.620401	2.28623	0.264648
2210000	16	11.7193	38.5558	18.2274	0.474266	0.0555746
2210000	17	11.7193	38.5558	18.2274	0.474266	0.0555746
2220000	6	-0.060315	24.9835	0.217319	5.34708	0.262164
2220000	9	-0.061003	24.9832	0.214631	5.35237	0.262971
2220000	12	-3.01382	7.98123	0.556569	2.30782	0.241903
2220000	13	-3.01382	7.98123	0.556569	2.30782	0.241903
2220000	16	12.9243	39.1854	18.2274	0.481491	0.0555746
2220000	17	12.9243	39.1854	18.2274	0.481491	0.0555746
2230000	6	-0.072635	25.0259	0.207956	5.54721	0.272617
2230000	9	-0.0730113	25.0259	0.205271	5.55377	0.27357
2230000	12	-3.00336	8.03948	0.494048	2.32903	0.220254
2230000	13	-3.00336	8.03948	0.494048	2.32903	0.220254
2230000	16	14.0373	39.784	18.2274	0.489271	0.0555746
2230000	17	14.0373	39.784	18.2274	0.489271	0.0555746
2230000	-1	3.31429	36.6929	18.6282	0.0268094	0.000235201
2230000	-1	3.31429	36.6929	18.6282	0.0268094	0.000235201
2240000	6	-0.09528	25.0649	0.196769	5.77417	0.292784
2240000	9	-0.0950961	25.0649	0.19413	5.78164	0.293876
2240000	12	-3.01967	8.10691	0.46124	2.35853	0.202663
2240000	13	-3.01967	8.10691	0.46124	2.35853	0.202663
2240000	16	15.0127	40.3274	18.2274	0.497607	0.0555746
2240000	17	15.0127	40.3274	18.2274	0.497607	0.0555746
2240000	-1	3.40837	36.7559	18.631	0.0981316	0.00152248
2240000	-1	3.40837	36.7559	18.631	0.0981316	0.00152248
2250000	6	-0.109597	25.1005	0.188574	6.0207	0.308141
2250000	9	-0.108419	25.1001	0.185987	6.02911	0.309204
2250000	12	-3.0379	8.17113	0.438778	2.38395	0.185141
2250000	13	-3.0379	8.17113	0.438778	2.38395	0.185141
2250000	16	15.8117	40.7932	18.2274	0.506499	0.0555746
2250000	17	15.8117	40.7932	18.2274	0.506499	0.0555746
2250000	-1	3.54315	36.8347	18.6156	0.194621	0.00446283
2250000	-1	3.54315	36.8347	18.6156	0.194621	0.00446283
2260000	6	-0.0966161	25.071	0.208137	6.23265	0.312687
2260000	9	-0.0944159	25.0701	0.205299	6.24156	0.313683
2260000	12	-3.03545	8.22862	0.415456	2.38823	0.162392
2260000	13	-3.03545	8.22862	0.415456	2.38823	0.162392
2260000	-1	3.74673	37.0706	18.5687	0.39653	0.0151221
2260000	-1	3.74673	37.0706	18.5687	0.39653	0.0151221
2270000	6	-0.0955654	25.1078	0.212461	6.51476	0.336044
2270000	9	-0.0923159	25.1058	0.20982	6.52499	0.33723
2270000	12	-3.0256	8.28767	0.400414	2.37497	0.136944
2270000	13	-3.0256	8.28767	0.400414	2.37497	0.136944
2270000	-1	4.0479	37.4152	18.4934	0.515674	0.0279714
2270000	-1	4.0479	37.4152	18.4934	0.515674	0.0279714
2280000	6	-0.0708264	25.1204	0.228663	6.79775	0.350687
2280000	9	-0.0665807	25.1177	0.226253	6.80989	0.352115
2280000	12	-3.00597	8.34301	0.390081	2.34739	0.11075
2280000	13	-3.00597	8.34301	0.390081	2.34739	0.11075
2280000	-1	4.43309	37.7176	18.3272	0.520772	0.0399697
2280000	-1	4.43309	37.7176	18.3272	0.520772	0.0399697
2290000	6	-0.0299244	25.1752	0.254783	7.15521	0.381288
2290000	9	-0.0242604	25.1723	0.253572	7.17038	0.383137
2290000	12	-2.98619	8.41029	0.397637	2.29865	0.0820423
2290000	13	-2.98619	8.41029	0.397637	2.29865	0.0820423
2290000	18	4.97735	38.1483	18.1639	0.540698	0.0567328
2290000	19	4.97735	38.1483	18.1639	0.540698	0.0567328
2300000	6	0.0313701	25.2401	0.307684	7.57	0.428859
2300000	9	0.0388042	25.2379	0.309376	7.58869	0.431681
2300000	12	-2.96572	8.48043	0.416251	2.23949	0.0546251
2300000	13	-2.96572	8.48043	0.416251	2.23949	0.0546251
2300000	18	5.58894	38.5981	17.9286	0.548434	0.0779906
2300000	19	5.58894	38.5981	17.9286	0.548434	0.0779906
2310000	6	0.123232	25.2662	0.380925	7.99853	0.48243
2310000	9	0.130159	25.2668	0.386181	8.02152	0.486508
2310000	12	-2.948	8.55827	0.452225	2.17215	0.0290724
2310000	13	-2.948	8.55827	0.452225	2.17215	0.0290724
2310000	18	6.34331	39.1431	17.7292	0.561458	0.0979255
2310000	19	6.34331	39.1431	17.7292	0.561458	0.0979255
2320000	6	0.227492	25.4401	0.563974	8.60285	0.565973
2320000	9	0.229189	25.4437	0.574617	8.62779	0.569876
2320000	12	-2.93408	8.64076	0.505167	2.10795	0.00833184
2320000	13	-2.93408	8.64076	0.505167	2.10795	0.00833184
2320000	18	7.16669	39.7537	17.5229	0.578664	0.119576
2320000	19	7.16669	39.7537	17.5229	0.578664	0.119576
2330000	6	0.329805	25.5037	0.835469	9.3844	0.654248
2330000	9	0.327196	25.5067	0.851042	9.40062	0.651853
2330000	12	-2.91406	8.71453	0.560361	2.05321	-0.00686108
2330000	13	-2.91406	8.71453	0.560361	2.05321	-0.00686108
2330000	18	8.07495	40.4122	17.3372	0.596706	0.138325
2330000	19	8.07495	40.4122	17.3372	0.596706	0.138325
2340000	6	0.422351	25.6651	1.19969	10.023	0.882298
2340000	9	0.387309	25.6713	1.2166	10.0018	0.853469
2340000	12	-2.90321	8.79895	0.632696	2.01542	-0.0157449
2340000	13	-2.90321	8.79895	0.632696	2.01542	-0.0157449
2340000	18	9.04569	41.1433	17.1904	0.619662	0.154647
2340000	19	9.04569	41.1433	17.1904	0.619662	0.154647
2350000	6	0.310894	25.8478	1.48779	10.4999	0.798867
2350000	9	0.254533	25.8543	1.46585	10.5132	0.8008
2350000	12	-2.91144	8.89983	0.696384	1.98283	-0.0220294
2350000	13	-2.91144	8.89983	0.696384	1.98283	-0.0220294
2350000	18	10.0273	41.906	17.0631	0.645796	0.16901
2350000	19	10.0273	41.906	17.0631	0.645796	0.16901
2360000	6	0.268356	26.2117	1.7958	11.1137	0.764371
2360000	9	0.222439	26.1776	1.75811	11.1364	0.777357
2360000	12	-2.9215	9.0085	0.747518	1.94951	-0.026231
2360000	13	-2.9215	9.0085	0.747518	1.94951	-0.026231
2360000	18	10.9938	42.6889	16.9667	0.674906	0.180497
2360000	19	10.9938	42.6889	16.9667	0.674906	0.180497
2370000	6	-0.00256962	26.9517	5.01155	11.6674	0.298445
2370000	9	0.0136191	26.6863	3.33999	11.4231	0.454874
2370000	12	-2.9352	9.12722	0.789747	1.92366	-0.0279261
2370000	13	-2.9352	9.12722	0.789747	1.92366	-0.0279261
2370000	18	11.8509	43.4441	16.8681	0.709555	0.193179
2370000	19	11.8509	43.4441	16.8681	0.709555	0.193179
2380000	6	-2.7788	26.5617	4.64129	12.2467	-0.0468127
2380000	9	-0.238832	26.0429	-18.5893	24.4308	-6.74512
2380000	12	-2.9433	9.24452	0.814352	1.9003	-0.0294282
2380000	13	-2.9433	9.24452	0.814352	1.9003	-0.0294282
2380000	18	12.7416	44.234	16.8681	0.738532	0.193179
2380000	19	12.7416	44.234	16.8681	0.738532	0.193179
2390000	6	-4.69153	29.0722	4.64129	12.2116	-0.0468127
2390000	9	nan	nan	nan	nan	nan
2390000	12	nan	nan	nan	nan	nan
2390000	13	nan	nan	nan	nan	nan
